sl_no,video_id,user_id,comment,likes,last_update_time,sentiment,sentiment_label
890,eMtHmKO8GsA,UCoiBCtZWKXdMzaeClJioOaw,My first comment ever on any you tube video. You are doing great job bro. Keep doing it. Thanks !!!!,4,2016-11-08T17:45:52.000Z,0.5127604166666667,positive
891,eMtHmKO8GsA,UCtQAtlc7Q1Y62pF80npEh8w,Great clip! So you actually turned down the offers from Google and Facebook to continue what you are doing?,6,2017-01-16T01:25:43.000Z,0.2361111111111111,neutral
892,eMtHmKO8GsA,UCujmwEDF8XvuaiD2DPBk38g,"Hi, thanks for all the vids you put together.  Great stuff!  Just one question.  I see you do a lot with finance.  Did you actually trade for income?  Have you traded with your sentiment index?  Can you share any trading results?",0,2017-07-01T01:32:58.000Z,0.39999999999999997,positive
893,eMtHmKO8GsA,UCANYuLt9wQrk_Xg5nmLafbg,"i really appreciate you,i don`t know,i see my dreams in you :)",0,2017-07-08T23:40:03.000Z,0.35,positive
894,eMtHmKO8GsA,UCoi-NjbTJsb18bXWai-Eheg,"Good tips, man. I totally agree with you when you say teaching makes you learn! Keep up the good work. Cheers from Brazil. o/",0,2018-02-19T01:30:54.000Z,0.4666666666666666,positive
895,eMtHmKO8GsA,UCAnZULy62eoe9Ue98ZtiBDA,"Wow! You're living the dream, man. Major respect. Inspiring me to take the next steps. I absolutely love teaching and training others, but I've resisted putting myself out there on YouTube and the web. Your perspective really convinces me that I need to just do it.",0,2018-03-30T00:32:24.000Z,0.23124999999999998,neutral
896,eMtHmKO8GsA,UCQG6jw671IMsyAkGRAjisxg,Thanks for giving the advice and motivating me for better learning!! I have one question to be asked from you..  Is it better to watch online lectures or read from book or both?,0,2016-11-05T14:21:33.000Z,0.49374999999999997,positive
897,eMtHmKO8GsA,UC8Nk9LgR6JGJgC8_V3tp-lA,"You have a nice and positive attitude, I like you a lot",0,2018-09-24T07:54:17.000Z,0.41363636363636364,positive
898,eMtHmKO8GsA,UCVeUE_NTQQmT644MrsBtabA,Great job man! Always appreciate people like you who loves to teach other people.,1,2019-10-28T18:46:27.000Z,0.4375,positive
899,eMtHmKO8GsA,UC5ye3co4HRxp0AcmV76illQ,"The only person on earth that i have found say what say everyday : running a business -> enjoy & Passion ,make money from it , good at doing it helping people ,i wish people around us understand that",0,2020-04-07T23:11:56.000Z,0.22499999999999998,neutral
900,4R0uqG4NXPA,UCg6gPGh8HU2U01vaFCAsvmQ,Common Mistakes Linux Users Make: https://www.youtube.com/watch?v=mkrN4uAcDGk How to Choose a Linux Distribution: https://www.youtube.com/watch?v=iox7fr7p5Hc Customize your Terminal and Make it Look Awesome: https://www.youtube.com/watch?v=iaXQdyHRL8M,2,2020-04-14T19:46:47.000Z,0.35,positive
901,4R0uqG4NXPA,UCoJqQXaoctX8Z3l1XN86ozg,4:56 Start of the list.,121,2020-02-16T13:56:38.000Z,0.0,neutral
902,4R0uqG4NXPA,UCSMSLA5XVnXTXDH7rY2qF2w,"I'd used Arch for about four years, fell off the wagon and went back to Windows for a few years, and then came back home to Arch after seeing one of your videos a few months back - it reminded me how much I loved Arch and I really missed it.  I guess that makes you my sponsor or something?  ""Hi, I'm Jeremy, I'm a former Windows user but I've been ""clean"" for three months.""",198,2019-12-06T18:32:00.000Z,0.0962962962962963,neutral
903,4R0uqG4NXPA,UCnHiZ-zWxMV_UOJ7GkDwoTg,"""Never assume this conversation is private"" - best advice ever, I try to preach that to everyone",70,2019-12-16T23:27:09.000Z,0.5,positive
904,4R0uqG4NXPA,UC-Fzj0z4BAekP9wD5PUeajQ,"Chris, consider adding links to stuff you talk about in the video under its description.",55,2019-12-31T17:55:51.000Z,0.0,neutral
905,4R0uqG4NXPA,UCVz9QeXET97FpqzbxFQAr3A,Me personally I like Linux mint so easy to use so user-friendly,33,2019-12-10T07:22:45.000Z,0.21666666666666667,neutral
906,4R0uqG4NXPA,UC_c9qI2gHvNth62BOE2V6Qg,Linux should be a tool to get things done rather than us spending time on it.,108,2019-12-06T14:30:17.000Z,0.0,neutral
907,4R0uqG4NXPA,UC8Hs2WEQsPLb6OQFcng9NpA,"Distro: Kubuntu LTS line Browser: Firefox Gaming: Wine and Q4Wine File manager: Dolphin--split-screen is perfect for the backup-obsessed. Video editing: Kdenlive  About MATE--the first time I saw Gnome 2 I was coming over from Windows XP Home, and I thought Gnome 2 looked gorgeous, and MATE can look very good if you pick the right fonts and transparency. Everything superbly organized in three intuitively placed little menus--you can't beat that. I think it's Ubuntu MATE's terrifying default color scheme that drove  you away ; )",50,2019-12-06T20:28:40.000Z,0.356468253968254,positive
908,4R0uqG4NXPA,UCRI3eBmDspBUq4EYOzEUbeQ,"""the distribution doesn't matter"" While this is very true one thing that is a complete game changer for me is the AUR. I can't imagine living without it now.",54,2019-12-10T18:45:06.000Z,0.05166666666666664,neutral
909,4R0uqG4NXPA,UC_as6DOd4KJXeBGLFUSDU2w,"""I use MATE"" ... You're welcome Chris ;)",149,2019-12-06T14:26:58.000Z,0.525,positive
910,4R0uqG4NXPA,UC40FAN_ZJ7O1NWGi20_sjaA,"I just downloaded manjaro kde iso.  After watching your channel, I am leaving Ubuntu.",51,2019-12-06T17:38:31.000Z,0.0,neutral
911,4R0uqG4NXPA,UCRlHSe4uy46a0vnmx2QM_Fw,"""Linux apps"". Thumbnail is of an ipad, iPhone, and mac. Mac looks like it's running OSX. I lol'ed",10,2019-12-07T03:16:07.000Z,0.8,positive
912,4R0uqG4NXPA,UCLmL_7HkV6CeX7byKmb9JMw,But MATE looking like something straight out of the 90s is part of the appeal.,16,2019-12-06T17:07:08.000Z,0.2,neutral
913,4R0uqG4NXPA,UCyZt86DREID07Zi373dyQWg,I find it hilarious how you customize your MATE to look like Cinnamon.,2,2020-03-14T08:57:32.000Z,0.5,positive
914,4R0uqG4NXPA,UCz5hzn-1MjioWMvjn67BcOA,"I'm soon making the change to Linux, after all these years. Your channel and these videos really helped me. I want the customization and the free stuff that are just for linux. Thanks!",2,2019-12-08T23:01:49.000Z,0.2833333333333334,neutral
915,4R0uqG4NXPA,UCMJmqT-KaIUjAlI37eWmkeA,7:56 I've learned something.,11,2019-12-07T01:41:12.000Z,0.0,neutral
916,4R0uqG4NXPA,UCrWHLMOhfYBPi2RlFz7Tk3A,"""Mate ugly as sin."" >uses Ubuntu Mate well thats the problem right there, the standard out-of-the-box look of Mate is not the ugly Ubuntu color scheme.",20,2019-12-06T17:49:03.000Z,-0.2785714285714286,neutral
917,4R0uqG4NXPA,UC-kA2AjdAzaH_LhvlUFfWeg,Best file manager ever: Double Commander!!!,18,2019-12-06T20:36:45.000Z,0.5,positive
918,4R0uqG4NXPA,UCtrkWAfsMipBvZp4QG1SRbQ,"Have you looked into myPaint, my artist friend loves it.",2,2020-03-11T09:54:29.000Z,0.0,neutral
919,4R0uqG4NXPA,UC_as6DOd4KJXeBGLFUSDU2w,You could also do what I do with brave (and in fact all chrome based browsers)... git control the local settings file in the .config/<browser>/Local Settings file. works like a charm.,15,2019-12-06T14:31:01.000Z,0.4,positive
920,4R0uqG4NXPA,UCItnKmyNMyrPtQ-IOMp0utg,I made my first attempt at editing a video a couple days ago. Never used a video editor before so I had no clue what I was doing. I fired up Kden and within seconds I'd crashed it. Great first experience. 😅,8,2019-12-06T23:51:09.000Z,0.43333333333333335,positive
921,4R0uqG4NXPA,UCCqLB3bbKLF340Lg1UCWB6Q,Hey! It seems like the Discord invite has expired? Any chance to get a new one?,1,2020-04-14T15:11:10.000Z,0.13636363636363635,neutral
922,4R0uqG4NXPA,UCj-xq6ROnpowTkd_Hy9AVZQ,"i would use xfce instead of mate. xfce gives me more ""power"" to mold it in the way i want it to behave. Now i just usew kde with kvantum for some custom apereance and some light eye candy",2,2020-03-27T15:17:39.000Z,0.45,positive
923,4R0uqG4NXPA,UC-RaMx6F1UZ0nd1tLwloUSA,"Before Gimp : ~ meh, I'm not into it.. its not the same AFTER Gimp:  ~ Ok, yeah, Gimp is pretty nice once you get used to it",8,2019-12-06T18:36:53.000Z,0.3375,positive
924,4R0uqG4NXPA,UCiMVkxBwT5MsKr2f3CfXJIg,"I feel personally attacked ""Majaro is the noobs version"" 😔😤",2,2020-03-18T11:34:41.000Z,0.0,neutral
925,4R0uqG4NXPA,UCt0Y9i0gXdT_9p0fmBzjebw,hit like if you also scrolled down just to see if someone had listed all apps.,0,2020-04-15T16:23:24.000Z,-0.15555555555555559,neutral
926,4R0uqG4NXPA,UCyXF8Xt1LifEwscsJBo_2Xg,re: text editors vim is a great text editor especially when it comes to text manipulation,15,2019-12-07T01:39:46.000Z,0.4,positive
927,4R0uqG4NXPA,UCD6cR-A1rp2xulbyFc8681w,"Only thing keeping me on Windows is AutoCAD, all other apps I already got them covered. Lived some months in love on Mint and my job made back to the evil side",0,2020-04-14T04:11:53.000Z,-0.125,neutral
928,4R0uqG4NXPA,UC3Uahww-jTc1CnX9kI3aPvg,"I really like manjaro, arch and mint those are just my favorite. Thank you for this video chris",4,2019-12-10T01:29:36.000Z,0.35,positive
929,4R0uqG4NXPA,UCuU5rNaO5cUg8eBQcO4J0zQ,"Chris: ""Ubuntu sucks"" Also Chris: ""Don't distro hop"" Mixed messages!",6,2020-01-02T04:39:01.000Z,-0.15,neutral
930,4R0uqG4NXPA,UCb78Yk0MzuFkvbQsb9Wi0Cg,"Chris, How do you get such awesome audio given the generally crappy sound thru Linux?",0,2020-04-15T22:22:25.000Z,0.36250000000000004,positive
931,4R0uqG4NXPA,UCdHakbjHwAV4UsIHa198qxw,"Same with me with Gimp love it now, also Darktable which I recently discovered.",0,2020-03-31T07:32:15.000Z,0.16666666666666666,neutral
932,4R0uqG4NXPA,UCZvLcWI8dRNTyk8TT0rsfTA,6:54 hey try sublime text its modable too ;D,0,2020-02-17T22:49:57.000Z,0.25,neutral
933,4R0uqG4NXPA,UCvM-nASGUP7iPD6gV7_xlXg,Your KDE desktop has a Debian mark :),4,2019-12-08T04:41:53.000Z,0.5,positive
934,4R0uqG4NXPA,UCDsEWdtSgbYNfVSEMLxjO3A,:( Using Manjaro. Calls Manjaro n00b version of Arch.  Cries 1337 tears in binary.,1,2020-02-19T06:27:45.000Z,-0.75,negative
935,4R0uqG4NXPA,UCC6lb8fq6kmps5m_LiIvxFA,File manager: nnn Music player: ncmcpp Editor/ide: vim Media player: mpv DE: ???,0,2020-01-21T00:22:48.000Z,0.0,neutral
936,4R0uqG4NXPA,UCiS_-d4egVfRvCgPredZF2Q,Mate pronounced as Ma-tey not Mayt. I've been lied to all this time.,5,2020-01-12T12:48:44.000Z,0.0,neutral
937,4R0uqG4NXPA,UCsvlxARKwbSVEH5ZqsgAzUw,Love Brave Browser. I use it on everything I own.,1,2020-01-06T13:48:30.000Z,0.6333333333333333,positive
938,4R0uqG4NXPA,UCyZt86DREID07Zi373dyQWg,I find it hilarious how you customize your MATE to look like Cinnamon.,0,2020-03-14T08:57:32.000Z,0.5,positive
939,4R0uqG4NXPA,UC1j1FffWCKK2Wdex7zvk4RA,"Thumbs up for Arch Linux!! And must say as I'm obligated to do so, I use arch btw!",1,2019-12-10T09:24:54.000Z,0.0,neutral
940,4R0uqG4NXPA,UCfFt3TVN-MaCNRtLbLjUoXA,I use ubuntu with scinnemon desktop. I needed to fix some issues for my aps so my linux doesnt freeze but after a few days of playing around i like it.,0,2019-12-07T07:48:46.000Z,-0.2,neutral
941,4R0uqG4NXPA,UCfRtQmQ8uhw-cuKJm-iUZ3g,I started to drink a lot too when I started working from home :o,2,2019-12-06T17:47:51.000Z,0.05,neutral
942,4R0uqG4NXPA,UCsogb1ul5zpk8UYqsOJuYxg,lol i started with a Linux distro that installed inside of windows 98. I forgot what it was called. Then i went over to Mandrake,0,2020-02-17T01:23:32.000Z,0.8,positive
943,4R0uqG4NXPA,UCw8Jv1C3llX-d9cjcivVRpw,"You introduce me to ""ncdu"" instead of ""du"" and I still use that when I'm on remote ssh session. Recently I found this GUI app that does the same thing called ""filelight"" that is very intuitive and easy to use as well. With Plasma 5.18, ""filelight"" will be integrated as a tab on a folder property window.",0,2019-12-30T07:56:48.000Z,0.10666666666666666,neutral
944,4R0uqG4NXPA,UCqQ5YIdeoatHmlMS761hYLg,Oh I never knew it's pronounced Ma-Te :P,0,2020-03-26T09:59:32.000Z,0.75,positive
945,4R0uqG4NXPA,UCP-p-p_uOS6bt5WVLKtqaDg,"Over the years, I have tried several different windows managers but always come back to Gnome. For some reason, I just love it.",2,2019-12-07T06:04:48.000Z,0.125,neutral
946,4R0uqG4NXPA,UCa5dO8B1vMvQq3mzW42N19g,Just tried out Flameshot. It's f**king amazing. Thank you so much.,0,2020-02-16T18:46:23.000Z,0.4,positive
947,4R0uqG4NXPA,UCwniPLTTWnceTAfLVkbEDBw,"Thanks for you comments on DaVinci Resolve. I use it weekly for someone else YouTube channel but on Windows. I want to move to the Linux though. However, I am on an nvidia card.",2,2019-12-07T00:42:13.000Z,0.2,neutral
948,4R0uqG4NXPA,UCHf2fqYNMEnQlFMcboYpLDQ,"""And I just don't care about Privacy""",0,2020-01-24T03:55:47.000Z,0.0,neutral
949,4R0uqG4NXPA,UC0lPN9VinujKYX1ch8tPrGQ,"You remember the 90s differently than me, my friend.",4,2019-12-06T16:44:13.000Z,0.0,neutral
950,4R0uqG4NXPA,UCPw1ZpZPm7Q_W0IY6sm6m0A,"I'm really loving Ubuntu budgie right now, had it only a few weeks now and it's awesome on an older HP laptop i use for work...",0,2020-01-10T05:54:06.000Z,0.30873015873015874,positive
951,4R0uqG4NXPA,UCGKoGwzwly3kJW9b5trJn9w,"For terminal, I am pretty agnostic about it since I use tmux. For text editor, hands down vim. Even I use vim plugin on vscode.",2,2019-12-08T09:22:02.000Z,0.04722222222222221,neutral
952,4R0uqG4NXPA,UCOMfxMOdLVRviMjA3_7O8dw,Could you make a video installing arch linux from basic to setting all these applications for beginners,1,2019-12-06T17:11:53.000Z,0.0,neutral
953,4R0uqG4NXPA,UCs9sVo2SLouvYzB5TDimNbw,"So this is a ""whats in my phone""?.......kernel edition xd",1,2019-12-06T17:04:24.000Z,0.0,neutral
954,4R0uqG4NXPA,UCklofgEZV_9NVodEKnE4CqA,"I really like Manjaro KDE. For some reason, it also seems to run better on my computer than Kubuntu or Neon.  From what I've seen and heard, I like Ubuntu's implementation of Gnome more than plain Gnome.",1,2019-12-26T21:45:14.000Z,0.2464285714285714,neutral
955,4R0uqG4NXPA,UChxaJ1Ve2PawXbJOIRrJs5w,9:16 Best joke! For privacy: just pick up a phone and call a person!,1,2020-01-25T20:48:24.000Z,1.0,positive
956,4R0uqG4NXPA,UCjNNU4OLheb4zqbKuEH_KyA,'Bouns'. I like it. Great video Chris. Maybe we'll see a Chrisix distro in the future? :),0,2019-12-06T15:57:44.000Z,0.43333333333333335,positive
957,4R0uqG4NXPA,UCtr-vGSz6b1JeXNrZDzUSFw,"0:05 - One of dudes at school saw my i3 setup and asked what Linux is this. Being an Arch user, I immediately thought of ""I use Arch btw"", but then realised it would give them wrong expectation what Arch is. So I just said I use i3wm with Alacritty as Terminal Emulator, polybar and rofi.   When people think of OS, then think of what they see.",0,2020-01-04T17:26:04.000Z,-0.5,negative
958,4R0uqG4NXPA,UCMRYmspeOYNfFcEbQPYHjOA,I miss my Linux Mint with Cinnamon. Been on the road and stuck with MacBook and PCs. Arrggghhh.,1,2020-01-25T01:45:18.000Z,0.0,neutral
959,4R0uqG4NXPA,UCAdeNuRcnfYqgDsRW2i4Rcg,"Video Editors beyond the two usual : Olive, Natron, Flowblade, Cinelerra GG",6,2019-12-06T21:15:26.000Z,-0.25,neutral
960,4R0uqG4NXPA,UCwFAfDPKztwRKkEF5GDq0aw,"LXQT on my system uses about 40mb, I hear though if you want the best performance you want a Wayland based desktop environment (seems to be just KDE or gnome so far).",0,2019-12-07T07:22:47.000Z,0.55,positive
961,4R0uqG4NXPA,UCfhRZX_fZCamBecvOAJH6mQ,"Hello, I found your channel through I.T. Career questions and watched your video on SysAdmining just now.  I am currently majoring in I.T. with a couple of years of I.T. experience with the U.S. Army; My goal is to become a SysAdmin, and am wondering whether I should get the Comptia Server+ or Linux+ certification. Which one and why?  Thanks for your time!",1,2019-12-10T03:33:47.000Z,0.125,neutral
962,4R0uqG4NXPA,UC6kh8iAzrqSYiHKpdLn8hFw,"We're the same, except I love Gnome hahaha bite me. I have OCD and when I can't get to my activities overview to pull the windows out of my face, the DE is instantly unusable. Can't use windows, KDE, etc. for that one reason. Sure maybe it's resource heavy, but I have a lot of system resources and all I usually do on it is compile code and run models, most of the time remotely through SSH.",0,2020-01-25T12:08:59.000Z,0.12777777777777777,neutral
963,4R0uqG4NXPA,UCgqKRuYOTAfsEkmOY0cn6eA,"I use Ubuntu on my  media computers and Peppermint on my  laptop. My Browsers: Vivaldi is my main, Brave my second.",0,2020-01-20T20:00:21.000Z,0.32222222222222224,positive
964,4R0uqG4NXPA,UC0q5nhPmHD6K1Gp7BExvVHw,"Where's the list, as raw text? Am I blind, Chris 😁?",0,2020-02-05T17:42:01.000Z,-0.3653846153846154,negative
965,4R0uqG4NXPA,UCrjbQUXTd_mPC61JHaaq_Tw,"Love the cinnamon de, my favorite de, but xfce is my 2nd",1,2019-12-06T15:27:17.000Z,0.3333333333333333,positive
966,4R0uqG4NXPA,UCtbapbDiFG3SUA0TR7Eglnw,I love your videos though your views on Microsoft Windows 10 specifically seem a little biased but aside from that (small in comparison to the wealth of information on your channel) your channel is very informative and has taught me alot.,0,2020-02-03T23:11:26.000Z,0.065625,neutral
967,4R0uqG4NXPA,UCpVbDPqEYCJ7cOe0dldsZow,"Have you tried Olive for video editing? It is under heavy development but it is lightning fast. good for easy edits, guess it will have more features when it goes beta.",0,2020-03-04T15:14:34.000Z,0.32666666666666666,positive
968,4R0uqG4NXPA,UClulBHL56x8fh27Sx3r8mgw,"I used shutter for my screenshots, I'm used to that for quite a while during my time working in Linux. It has all the feature you need including editing the screenshot in one app (maybe simple, but useful for quick edits)",3,2019-12-07T09:42:00.000Z,0.2111111111111111,neutral
969,4R0uqG4NXPA,UCRlHSe4uy46a0vnmx2QM_Fw,"Btw, you ever try Olive or Cinelerra-GG?",0,2019-12-07T03:33:13.000Z,0.0,neutral
970,4R0uqG4NXPA,UCiX2WlCtHgpYNdfRZ2mHpZQ,Inkscape is one of the most useful tools I've ever had the privilege of using.,0,2020-04-11T05:17:03.000Z,0.4,positive
